,customer_id
129742,18244511
129743,18246222
129744,18289837
129745,18334881
129746,18396666
129747,18437221
129748,18439660
129749,18453014
129750,18523895
129751,18533025
129752,18570459
129753,18571084
129754,18609354
129755,18627384
129756,18646304
129757,18659447
129758,18688993
129759,18736948
129760,18737127
129761,18742905
129762,18756148
129763,18775657
129764,18810963
129765,18858240
129766,18893177
129767,18893305
129768,18919107
129769,18931755
129770,18938766
129771,18953757
129772,18960597
129773,18963020
129774,19006141
129775,19032650
129776,19050243
129777,19058393
129778,19066414
129779,19095937
129780,19100908
129781,19168981
129782,19186572
129783,19187009
129784,19193081
129785,19206820
129786,19211870
129787,19218288
129788,19226806
129789,19242912
129790,19250553
129791,19252735
129792,19266848
129793,19276182
129794,19288664
129795,19304698
129796,19305965
129797,19360324
129798,19363065
129799,19363711
129800,19395000
129801,19397861
129802,19405213
129803,19405853
129804,19410955
129805,19495445
129806,19501008
129807,19511316
129808,19547433
129809,19554096
129810,19557244
129811,19601660
129812,19634674
129813,19643276
129814,19660077
129815,19669867
129816,19766210
129817,19773745
129818,19775022
129819,19797319
129820,19811097
129821,19819921
129822,19835794
129823,19847910
129824,19868331
129825,19919946
129826,19932158
129827,19981056
129828,20006639
129829,20017195
129830,20041342
129831,20052544
129832,20066379
129833,20126666
129834,20133042
129835,20177844
129836,20195263
129837,20195890
129838,20218735
129839,20246763
129840,20296728
129841,20311981
129842,20317429
129843,20328305
129844,20366730
129845,20367640
129846,20376653
129847,20378987
129848,20387643
129849,20443778
129850,20485495
129851,20498204
129852,20498474
129853,20506150
129854,20508297
129855,20520929
129856,20531215
129857,20538109
129858,20554472
129859,20588101
129860,20621451
129861,20754427
129862,20758469
129863,20909047
129864,14559
129865,33957
129866,35919
129867,37572
129868,41209
129869,70669
129870,70853
129871,83545
129872,84768
129873,98440
129874,104789
129875,107888
129876,111156
129877,119032
129878,119238
129879,122732
129880,125336
129881,130585
129882,137219
129883,142574
129884,148575
129885,149654
129886,176738
129887,193225
129888,196272
129889,198682
129890,201535
129891,206573
129892,210700
129893,219336
129894,219881
129895,227195
129896,229669
129897,232694
129898,234473
129899,246757
129900,249257
129901,258009
129902,264900
129903,268340
129904,283789
129905,284971
129906,286290
129907,289958
129908,302373
129909,303212
129910,305359
129911,311266
129912,324547
129913,338642
129914,355330
129915,368787
129916,395733
129917,438275
129918,444763
129919,464086
129920,467425
129921,474894
129922,491830
129923,496679
129924,496811
129925,498087
129926,538906
129927,558201
129928,577843
129929,595018
129930,596457
129931,621120
129932,629399
129933,631567
129934,658620
129935,664185
129936,667139
129937,675925
129938,684561
129939,688667
129940,716905
129941,721210
129942,724419
129943,733954
129944,738582
129945,740187
129946,756200
129947,756355
129948,779014
129949,779401
129950,790076
129951,801674
129952,804291
129953,819299
129954,823017
129955,825764
129956,839435
129957,845829
129958,850017
129959,865895
129960,866776
129961,881211
129962,881331
129963,885400
129964,894961
129965,897854
129966,904590
129967,908603
129968,913208
129969,955193
129970,986215
129971,987318
129972,989751
129973,999326
129974,1004833
129975,1014711
129976,1040181
129977,1041779
129978,1048644
129979,1068131
129980,1121953
129981,1124257
129982,1125750
129983,1129379
129984,1129517
129985,1129808
129986,1140245
129987,1143491
129988,1153699
129989,1154703
129990,1196196
129991,1201206
129992,1205471
129993,1230192
129994,1230751
129995,1233530
129996,1238866
129997,1243740
129998,1251600
129999,1269345
130000,1270167
130001,1276828
130002,1285989
130003,1292914
130004,1304073
130005,1318843
130006,1320922
130007,1321151
130008,1321650
130009,1327390
130010,1332456
130011,1346172
130012,1400405
130013,1401879
130014,1419833
130015,1432588
130016,1451442
130017,1452272
130018,1461071
130019,1467891
130020,1468704
130021,1470502
130022,1475751
130023,1478721
130024,1483158
130025,1489065
130026,1491289
130027,1498056
130028,1499951
130029,1500405
130030,1504167
130031,1510134
130032,1527376
130033,1532742
130034,1548767
130035,1578823
130036,1585972
130037,1591398
130038,1617100
130039,1631916
130040,1634571
130041,1650618
130042,1669446
130043,1671074
130044,1674616
130045,1687255
130046,1690511
130047,1692099
130048,1711826
130049,1711938
130050,1721462
130051,1722029
130052,1742195
130053,1756337
130054,1782074
130055,1786357
130056,1789819
130057,1806389
130058,1806625
130059,1809322
130060,1825093
130061,1826782
130062,1835133
130063,1868703
130064,1888030
130065,1891496
130066,1941024
130067,1949294
130068,1953610
130069,1957452
130070,1960200
130071,1967283
130072,1982976
130073,1992392
130074,2002964
130075,2007632
130076,2064434
130077,2077231
130078,2080722
130079,2085183
130080,2116801
130081,2121027
130082,2123237
130083,2143937
130084,2153738
130085,2169893
130086,2195032
130087,2195510
130088,2204059
130089,2206911
130090,2213104
130091,2215247
130092,2216826
130093,2232267
130094,2235962
130095,4500855
130096,5087765
130097,5104458
130098,5115038
130099,5115323
130100,5164661
130101,5166062
130102,5225077
130103,5225910
130104,5227261
130105,5230588
130106,5263182
130107,5271998
130108,5285041
130109,5288383
130110,5290880
130111,5313624
130112,5339852
130113,5356392
130114,5359340
130115,5366967
130116,5367563
130117,5382212
130118,5417779
130119,5427402
130120,5433352
130121,5439555
130122,5458002
130123,5502924
130124,5511939
130125,5515598
130126,5528566
130127,5540300
130128,5565668
130129,5579792
130130,5580617
130131,5644322
130132,5659096
130133,5660889
130134,5666093
130135,5669549
130136,5686694
130137,5689744
130138,5702003
130139,5711797
130140,5719444
130141,5737520
130142,5807637
130143,5809682
130144,5813190
130145,5818095
130146,5828557
130147,5864944
130148,5869711
130149,5879000
130150,5888184
130151,5908571
130152,5910192
130153,5910494
130154,5925191
130155,5925806
130156,5926086
130157,5929925
130158,5961850
130159,5976967
130160,5978354
130161,5988889
130162,5996612
130163,6042705
130164,6043808
130165,6052806
130166,6101260
130167,6111832
130168,6112726
130169,6122665
130170,6141491
130171,6148768
130172,6148878
130173,6152312
130174,6176821
130175,6195528
130176,6196539
130177,6197260
130178,6215687
130179,6254054
130180,6254695
130181,6268950
130182,6273298
130183,6276021
130184,6290251
130185,6296474
130186,6322951
130187,6335425
130188,6339480
130189,6362855
130190,6363265
130191,6373583
130192,6377702
130193,6384586
130194,6404120
130195,6417814
130196,6426990
130197,6436346
130198,6439060
130199,6443186
130200,6467708
130201,6489593
130202,6490332
130203,6494805
130204,6495667
130205,6507832
130206,6538955
130207,6552206
130208,6561909
130209,6619563
130210,6644795
130211,6648182
130212,6651166
130213,6665549
130214,6683219
130215,6687608
130216,6710047
130217,6728638
130218,6747070
130219,6770491
130220,6785463
130221,6806151
130222,6817224
130223,6826171
130224,6834981
130225,6858964
130226,6864876
130227,6870610
130228,6887577
130229,6930531
130230,6932771
130231,6949895
130232,6956100
130233,6956137
130234,6966221
130235,6978159
130236,7001022
130237,7047176
130238,7049709
130239,7054850
130240,7092446
130241,7094983
130242,7098229
130243,7101004
130244,7101462
130245,7113723
130246,7114398
130247,7117434
130248,7117996
130249,7122472
130250,7134121
130251,7140748
130252,7163839
130253,7192649
130254,7200291
130255,7203540
130256,7220088
130257,7232228
130258,7242728
130259,7259477
130260,7261206
130261,7306239
130262,7339285
130263,7346916
130264,7357070
130265,7387282
130266,7399423
130267,7401792
130268,7415317
130269,7441960
130270,7447403
130271,7449336
130272,7455741
130273,7468210
130274,7492366
130275,7511814
130276,7528853
130277,7529792
130278,7558484
130279,7570218
130280,7572249
130281,7578409
130282,7583617
130283,7599734
130284,7620857
130285,7625065
130286,7625317
130287,7625864
130288,7646426
130289,7703419
130290,7709280
130291,7712406
130292,7735751
130293,7757382
130294,7757818
130295,7770196
130296,7775230
130297,7779325
130298,7780020
130299,7797084
130300,7861596
130301,7894913
130302,7899439
130303,7910036
130304,7915827
130305,7928572
130306,7930668
130307,7949953
130308,7977082
130309,7984364
130310,7996704
130311,8014821
130312,8030392
130313,8033045
130314,8040397
130315,8049975
130316,8056005
130317,8061250
130318,8065380
130319,8070571
130320,8072181
130321,8076178
130322,8078966
130323,8085712
130324,8118840
130325,8135330
130326,8141427
130327,8145349
130328,8148008
130329,8148036
130330,8153502
130331,8155969
130332,8192922
130333,8213523
130334,8213530
130335,8222195
130336,8268548
130337,8275851
130338,8282305
130339,8295264
130340,8303311
130341,8350354
130342,8352132
130343,8355423
130344,8366367
130345,8367405
130346,8372800
130347,8381559
130348,8422630
130349,8432412
130350,8433448
130351,8434132
130352,8444647
130353,8483478
130354,8488642
130355,8493859
130356,8498693
130357,8502018
130358,8508919
130359,8518475
130360,8522399
130361,8523314
130362,8532999
130363,8584143
130364,8631055
130365,8648040
130366,8658676
130367,8668641
130368,8671594
130369,8782494
130370,8811700
130371,8814617
130372,8825383
130373,8842192
130374,8851249
130375,8865768
130376,8881082
130377,8889265
130378,8893369
130379,8894732
130380,8897691
130381,8898054
130382,8928974
130383,8931537
130384,8947623
130385,9019980
130386,9029852
130387,9055044
130388,9068487
130389,9093456
130390,9096563
130391,9110839
130392,9124411
130393,9137215
130394,9139957
130395,9610879
130396,9644064
130397,9655084
130398,9688272
130399,9706280
130400,9718748
130401,9741368
130402,9788544
130403,9793234
130404,9797832
130405,9805172
130406,9822533
130407,9851931
130408,9880346
130409,9880772
130410,9885542
130411,9891909
130412,9892797
130413,9908312
130414,9925306
130415,9941815
130416,9951870
130417,9953711
130418,9974993
130419,9977178
130420,9980434
130421,9993163
130422,10016696
130423,10026998
130424,10074252
130425,10108632
130426,10113406
130427,10118521
130428,10183219
130429,10192290
130430,10211136
130431,10268290
130432,10289608
130433,10294171
130434,10310036
130435,10314393
130436,10339660
130437,10360888
130438,10375535
130439,10397107
130440,10412175
130441,10415181
130442,10427523
130443,10429557
130444,10432799
130445,10466881
130446,10493887
130447,10500531
130448,10538651
130449,10570587
130450,10578157
130451,10585481
130452,10609988
130453,10612333
130454,10616719
130455,10628119
130456,10637520
130457,10678153
130458,10689601
130459,10729682
130460,10740949
130461,10746539
130462,10760113
130463,10777658
130464,10785151
130465,10831957
130466,10888210
130467,10896043
130468,10922207
130469,10963802
130470,10965958
130471,11000042
130472,11039820
130473,11042612
130474,11045657
130475,11065071
130476,11068107
130477,11126391
130478,11160346
130479,11205972
130480,11206555
130481,11249382
130482,11254027
130483,11254622
130484,11301003
130485,11358854
130486,11374180
130487,11387060
130488,11389203
130489,11400157
130490,11406290
130491,11411357
130492,11442546
130493,11451229
130494,11484040
130495,11540968
130496,11561930
130497,11589831
130498,11596372
130499,11600639
130500,11611248
130501,11611638
130502,11612510
130503,11616619
130504,11616869
130505,11632043
130506,11640020
130507,11659889
130508,11729237
130509,11732159
130510,11738030
130511,11746499
130512,11748382
130513,11766894
130514,11767845
130515,11771525
130516,11779800
130517,11789131
130518,11791522
130519,11792764
130520,11800735
130521,11807127
130522,11814636
130523,11848895
130524,11883028
130525,11890366
130526,11891685
130527,11900125
130528,11954680
130529,11972565
130530,11995382
130531,12007351
130532,12037664
130533,12046143
130534,12061614
130535,12070729
130536,12089178
130537,12090796
130538,12097738
130539,12103961
130540,12117513
130541,12155864
130542,12178493
130543,12182484
130544,12191288
130545,12220190
130546,12251050
130547,12307232
130548,12319934
130549,12339130
130550,12344278
130551,12348262
130552,12353043
130553,12366374
130554,12405767
130555,12461845
130556,12487915
130557,12562008
130558,12573813
130559,12661494
130560,12688752
130561,12699517
130562,12708636
130563,12782264
130564,12833235
130565,12861260
130566,12874538
130567,12882724
130568,12889268
130569,12893284
130570,12894743
130571,12897872
130572,12916541
130573,12971562
130574,12979866
130575,12999623
130576,13012429
130577,13025004
130578,13056269
130579,13078730
130580,13090267
130581,13091849
130582,13105261
130583,13117878
130584,13126653
130585,13127966
130586,13181802
130587,13199771
130588,13212047
130589,13246437
130590,13269483
130591,13298689
130592,13318218
130593,13320259
130594,13345332
130595,13345384
130596,13381071
130597,13382451
130598,13394303
130599,13410928
130600,13448324
130601,13453473
130602,13466437
130603,13469448
130604,13474527
130605,13493278
130606,13545118
130607,13546016
130608,13548176
130609,13555300
130610,13564665
130611,13569111
130612,13578678
130613,13607282
130614,13645132
130615,13655844
130616,13656895
130617,13660199
130618,13661140
130619,13672394
130620,13713736
130621,13721920
130622,13728856
130623,13730353
130624,13746645
130625,13758090
130626,13770649
130627,13827011
130628,13830312
130629,13861390
130630,13878101
130631,13903161
130632,13907072
130633,13921018
130634,13926075
130635,13931825
130636,13953273
130637,13968008
130638,14019944
130639,14023297
130640,14038316
130641,14072141
130642,14078083
130643,14143762
130644,14145197
130645,14155053
130646,14173883
130647,14202543
130648,14208255
130649,14238598
130650,14301295
130651,14354995
130652,14376370
130653,14393023
130654,14399489
130655,14435392
130656,14437248
130657,14477338
130658,14615007
130659,14628217
130660,14630091
130661,14631086
130662,14681603
130663,14688201
130664,14688962
130665,14706016
130666,14715741
130667,14745561
130668,14780206
130669,14798631
130670,14807311
130671,14833035
130672,14878992
130673,14917585
130674,14926287
130675,14957755
130676,15041519
130677,15065644
130678,15083603
130679,15113901
130680,15130075
130681,15138282
130682,15144679
130683,15157248
130684,15164318
130685,15166037
130686,15176850
130687,15181704
130688,15188152
130689,15212764
130690,15232733
130691,15243990
130692,15283923
130693,15314614
130694,15336065
130695,15351101
130696,15365275
130697,15401879
130698,15432555
130699,15456705
130700,15486436
130701,15495407
130702,15495408
130703,15524857
130704,15591622
130705,15625911
130706,15634454
130707,15656810
130708,15670953
130709,15675570
130710,15676759
130711,15687486
130712,15699551
130713,15718558
130714,15736646
130715,15810097
130716,15867221
130717,15902076
130718,15944385
130719,15947300
130720,15951785
130721,15957844
130722,16039000
130723,16058212
130724,16060580
130725,16069929
130726,16072768
130727,16088601
130728,16121323
130729,16209344
130730,16238963
130731,16250732
130732,16312220
130733,16333205
130734,16359314
130735,16375077
130736,16380171
130737,16405761
130738,16406965
130739,16425041
130740,16438700
130741,16463816
130742,16466796
130743,16470747
130744,16494238
130745,16518220
130746,16564568
130747,16584917
130748,16594407
130749,16607828
130750,16624597
130751,16635291
130752,16668613
130753,16678163
130754,16719752
130755,16725122
130756,16759837
130757,16771886
130758,16786269
130759,16799157
130760,16812534
130761,16821490
130762,16834721
130763,16852014
130764,16909072
130765,16939926
130766,17048687
130767,17051139
130768,17085079
130769,17122306
130770,17135111
130771,17138340
130772,17138396
130773,17169658
130774,17179833
130775,17180486
130776,17229874
130777,17234177
130778,17241235
130779,17269482
130780,17293932
130781,17334214
130782,17348060
130783,17358061
130784,17396313
130785,17426511
130786,17427014
130787,17448235
130788,17459579
130789,17461327
130790,17476044
130791,17544873
130792,17548068
130793,17564931
130794,17567370
130795,17577012
130796,17579330
130797,17582379
130798,17582391
130799,17585619
130800,17587452
130801,17606355
130802,17607164
130803,17614596
130804,17632401
130805,17656253
130806,17667399
130807,17673903
130808,17684298
130809,17701395
130810,17716732
130811,17767114
130812,17779384
130813,17782305
130814,17786482
130815,17790365
130816,17808893
130817,17814223
130818,17828570
130819,17835306
130820,17896408
130821,17912897
130822,17971777
130823,17985798
130824,17992920
130825,18034698
130826,18057770
130827,18063954
130828,18080346
130829,18099137
130830,18106677
130831,18114720
130832,18125898
130833,18129518
130834,18132309
130835,18135752
130836,18179870
130837,18228108
130838,18304099
130839,18319124
130840,18324797
130841,18325444
130842,18339223
130843,18343456
130844,18369209
130845,18400997
130846,18419155
130847,18441691
130848,18456093
130849,18456540
130850,18485018
130851,18504608
130852,18505333
130853,18508667
130854,18517939
130855,18576851
130856,18593681
130857,18608210
130858,18622657
130859,18628591
130860,18631317
130861,18661180
130862,18696982
130863,18701124
130864,18724395
130865,18737808
130866,18781028
130867,18888466
130868,18923070
130869,18944330
130870,19024315
130871,19032506
130872,19039029
130873,19056687
130874,19060877
130875,19061487
130876,19062525
130877,19075217
130878,19083269
130879,19089380
130880,19090858
130881,19092674
130882,19107262
130883,19117397
130884,19125339
130885,19140467
130886,19151086
130887,19155054
130888,19191293
130889,19194532
130890,19196243
130891,19223845
130892,19238540
130893,19283847
130894,19289414
130895,19357797
130896,19359469
130897,19430315
130898,19471611
130899,19473377
130900,19480244
130901,19504879
130902,19508276
130903,19517945
130904,19521556
130905,19532138
130906,19541085
130907,19541142
130908,19626390
130909,19631582
130910,19638519
130911,19655154
130912,19677000
130913,19677900
130914,19712497
130915,19729648
130916,19746722
130917,19754859
130918,19759985
130919,19770094
130920,19788736
130921,19921247
130922,19924635
130923,19930173
130924,19935165
130925,19941886
130926,19945860
130927,19949104
130928,20099861
130929,20104159
130930,20144436
130931,20174191
130932,20176168
130933,20177470
130934,20179629
130935,20192418
130936,20195053
130937,20214880
130938,20227589
130939,20289454
130940,20357717
130941,20362640
130942,20376577
130943,20405432
130944,20461870
130945,20478682
130946,20478843
130947,20490951
130948,20516688
130949,20519488
130950,20532582
130951,20534246
130952,20552296
130953,20629575
130954,20706436
130955,20790926
130956,50
130957,5589
130958,10086
130959,25401
130960,31148
130961,33626
130962,34987
130963,45338
130964,54929
130965,58663
130966,61460
130967,62685
130968,75532
130969,82369
130970,87226
130971,87550
130972,95712
130973,102422
130974,104961
130975,110529
130976,119672
130977,119904
130978,127417
130979,135150
130980,135902
130981,138285
130982,139303
130983,139310
130984,151289
130985,155913
130986,177704
130987,179257
130988,182902
130989,189121
130990,190376
130991,201158
130992,203295
130993,218556
130994,231070
130995,232738
130996,250792
130997,252265
130998,256956
130999,260265
131000,264743
131001,275450
131002,275831
131003,278323
131004,281525
131005,297789
131006,304229
131007,310239
131008,319673
131009,328770
131010,341665
131011,345117
131012,354658
131013,368154
131014,381601
131015,397822
131016,401384
131017,402358
131018,407376
131019,422669
131020,429979
131021,430592
131022,450387
131023,453684
131024,462154
131025,491530
131026,494486
131027,497001
131028,505017
131029,506466
131030,512987
131031,516218
131032,533164
131033,536780
131034,537008
131035,548625
131036,551853
131037,554212
131038,561199
131039,577435
131040,587478
131041,615224
131042,621686
131043,623785
131044,636922
131045,641698
131046,642962
131047,643003
131048,646090
131049,653456
131050,653844
131051,655921
131052,671923
131053,674029
131054,679145
131055,682301
131056,695255
131057,702104
131058,713944
131059,716714
131060,721858
131061,726116
131062,733659
131063,739525
131064,742035
131065,742254
131066,743933
131067,744425
131068,746353
131069,751459
131070,781385
131071,783440
131072,792276
131073,794493
131074,796539
131075,816698
131076,819156
131077,828018
131078,842340
131079,842599
131080,845600
131081,845913
131082,848190
131083,848621
131084,856879
131085,866375
131086,867402
131087,870452
131088,871922
131089,882958
131090,886143
131091,899752
131092,912364
131093,915643
131094,921668
131095,952175
131096,954193
131097,968440
131098,989860
131099,999220
131100,1007478
131101,1016148
131102,1032566
131103,1044484
131104,1058546
131105,1076932
131106,1089409
131107,1106540
131108,1106608
131109,1111835
131110,1123612
131111,1123726
131112,1139883
131113,1159326
131114,1166318
131115,1171319
131116,1172295
131117,1176651
131118,1191626
131119,1193397
131120,1219777
131121,1220462
131122,1224258
131123,1230785
131124,1232321
131125,1232749
131126,1234561
131127,1241515
131128,1258500
131129,1273635
131130,1281936
131131,1294076
131132,1296938
131133,1300618
131134,1303612
131135,1304646
131136,1324152
131137,1326329
131138,1367042
131139,1389356
131140,1389655
131141,1390888
131142,1397983
131143,1418217
131144,1421422
131145,1425886
131146,1451563
131147,1466093
131148,1466599
131149,1474859
131150,1499790
131151,1508362
131152,1512975
131153,1514399
131154,1531715
131155,1541487
131156,1553258
131157,1560213
131158,1589405
131159,1615110
131160,1620454
131161,1624079
131162,1624532
131163,1628009
131164,1638553
131165,1642367
131166,1648185
131167,1652986
131168,1689905
131169,1695402
131170,1712733
131171,1712832
131172,1716326
131173,1718784
131174,1722422
131175,1726441
131176,1757088
131177,1759659
131178,1776196
131179,1783215
131180,1790899
131181,1796689
131182,1810571
131183,1825865
131184,1831284
131185,1832690
131186,1835697
131187,1859441
131188,1870217
131189,1879907
131190,1885031
131191,1888273
131192,1888865
131193,1899099
131194,1906257
131195,1911892
131196,1913928
131197,1921740
131198,1940323
131199,1952836
131200,1971902
131201,2000025
131202,2053370
131203,2065921
131204,2088591
131205,2091356
131206,2139007
131207,2140570
131208,2153289
131209,2182923
131210,2200411
131211,2223995
131212,3370253
131213,5110503
131214,5111564
131215,5114947
131216,5128679
131217,5133410
131218,5143291
131219,5144034
131220,5147347
131221,5149093
131222,5170460
131223,5190269
131224,5201428
131225,5212225
131226,5216888
131227,5313063
131228,5315016
131229,5326786
131230,5342750
131231,5349663
131232,5365696
131233,5368801
131234,5372663
131235,5401756
131236,5402638
131237,5404582
131238,5419465
131239,5430855
131240,5450326
131241,5458704
131242,5462185
131243,5464231
131244,5472013
131245,5495444
131246,5511343
131247,5544934
131248,5578392
131249,5607234
131250,5648975
131251,5649657
131252,5668940
131253,5676383
131254,5683831
131255,5685324
131256,5705214
131257,5710395
131258,5712162
131259,5742364
131260,5783743
131261,5847879
131262,5860163
131263,5874923
131264,5884149
131265,5899705
131266,5900427
131267,5908164
131268,5913833
131269,5935527
131270,5969490
131271,5972846
131272,5975056
131273,5988736
131274,6002279
131275,6002387
131276,6006369
131277,6020259
131278,6039911
131279,6052839
131280,6057930
131281,6076589
131282,6157443
131283,6184926
131284,6194836
131285,6210866
131286,6223407
131287,6232147
131288,6234871
131289,6263639
131290,6274186
131291,6315758
131292,6321202
131293,6322527
131294,6327450
131295,6329850
131296,6344835
131297,6345994
131298,6371212
131299,6372433
131300,6381050
131301,6387487
131302,6393596
131303,6394532
131304,6404695
131305,6411979
131306,6419602
131307,6428990
131308,6442246
131309,6483634
131310,6494579
131311,6529381
131312,6541468
131313,6543217
131314,6565159
131315,6566670
131316,6567985
131317,6584016
131318,6585796
131319,6601286
131320,6608103
131321,6608961
131322,6630509
131323,6644478
131324,6647108
131325,6679150
131326,6683807
131327,6694439
131328,6743920
131329,6829160
131330,6830203
131331,6844219
131332,6869431
131333,6911462
131334,6930790
131335,6948251
131336,6950353
131337,6960963
131338,6985857
131339,6986941
131340,6990346
131341,7013410
131342,7041553
131343,7043943
131344,7046105
131345,7056532
131346,7057727
131347,7061281
131348,7082069
131349,7096303
131350,7145089
131351,7153706
131352,7153819
131353,7154486
131354,7169457
131355,7207440
131356,7217223
131357,7219020
131358,7239369
131359,7261312
131360,7324531
131361,7343163
131362,7345104
131363,7366774
131364,7397188
131365,7401430
131366,7402019
131367,7402485
131368,7405166
131369,7424870
131370,7433665
131371,7448351
131372,7459891
131373,7477441
131374,7483285
131375,7491650
131376,7491976
131377,7493287
131378,7503897
131379,7504197
131380,7522325
131381,7544490
131382,7549494
131383,7556842
131384,7566237
131385,7571643
131386,7575351
131387,7579661
131388,7582483
131389,7588509
131390,7591335
131391,7595646
131392,7598912
131393,7601053
131394,7616590
131395,7625732
131396,7659669
131397,7680415
131398,7683870
131399,7726775
131400,7746019
131401,7752589
131402,7753414
131403,7774683
131404,7800262
131405,7814502
131406,7830515
131407,7861456
131408,7864674
131409,7866041
131410,7871338
131411,7876837
131412,7878240
131413,7882900
131414,7887321
131415,7891764
131416,7901156
131417,7916948
131418,7943258
131419,7967717
131420,7974032
131421,8008935
131422,8025493
131423,8030291
131424,8041485
131425,8063775
131426,8075921
131427,8080555
131428,8091762
131429,8100921
131430,8122763
131431,8141006
131432,8170866
131433,8173577
131434,8183029
131435,8190157
131436,8213452
131437,8234757
131438,8239238
131439,8243205
131440,8254609
131441,8264763
131442,8269835
131443,8283437
131444,8305142
131445,8313641
131446,8322707
131447,8329750
131448,8337708
131449,8373441
131450,8384084
131451,8405488
131452,8433282
131453,8445127
131454,8477083
131455,8493341
131456,8545855
131457,8550580
131458,8576547
131459,8580493
131460,8611057
131461,8629413
131462,8647438
131463,8661169
131464,8661669
131465,8708572
131466,8712015
131467,8735824
131468,8795036
131469,8825694
131470,8903128
131471,8916560
131472,8960065
131473,8995648
131474,9013417
131475,9033518
131476,9041823
131477,9052288
131478,9066469
131479,9144421
131480,9152655
131481,9310185
131482,9486355
131483,9662837
131484,9670134
131485,9678491
131486,9694848
131487,9738356
131488,9740760
131489,9768230
131490,9792931
131491,9815088
131492,9819600
131493,9831416
131494,9866864
131495,9871797
131496,9892673
131497,9894416
131498,9897018
131499,9899046
131500,9913194
131501,9913361
131502,9922379
131503,9934571
131504,9940602
131505,9986329
131506,9988314
131507,10023971
131508,10092343
131509,10094361
131510,10132498
131511,10137080
131512,10138425
131513,10143147
131514,10209662
131515,10219349
131516,10232447
131517,10243873
131518,10293701
131519,10350864
131520,10384690
131521,10395804
131522,10401555
131523,10432442
131524,10467804
131525,10489256
131526,10523519
131527,10530546
131528,10547072
131529,10587619
131530,10601906
131531,10612819
131532,10646050
131533,10670781
131534,10678035
131535,10683838
131536,10750948
131537,10761244
131538,10805349
131539,10810797
131540,10814623
131541,10815150
131542,10821716
131543,10842293
131544,10842691
131545,10850298
131546,10915201
131547,10921893
131548,10942489
131549,10980228
131550,10998541
131551,11018473
131552,11068230
131553,11118404
131554,11137367
131555,11142717
131556,11146678
131557,11151858
131558,11173802
131559,11176127
131560,11211579
131561,11225738
131562,11272631
131563,11285795
131564,11317833
131565,11380839
131566,11387638
131567,11400193
131568,11413632
131569,11420472
131570,11421383
131571,11443999
131572,11444593
131573,11449406
131574,11455709
131575,11466883
131576,11485123
131577,11489958
131578,11506287
131579,11518929
131580,11520119
131581,11556338
131582,11557600
131583,11564721
131584,11584274
131585,11609576
131586,11642302
131587,11711282
131588,11714668
131589,11734745
131590,11736081
131591,11765958
131592,11783390
131593,11837902
131594,11864056
131595,11868794
131596,11900421
131597,11909123
131598,11913638
131599,11978317
131600,11984779
131601,12027757
131602,12068953
131603,12076703
131604,12117239
131605,12138467
131606,12149822
131607,12171096
131608,12174028
131609,12192035
131610,12205060
131611,12206819
131612,12240584
131613,12296107
131614,12374989
131615,12377058
131616,12381517
131617,12396794
131618,12411935
131619,12412501
131620,12450078
131621,12506407
131622,12519543
131623,12529894
131624,12544350
131625,12566739
131626,12576510
131627,12594236
131628,12611940
131629,12615849
131630,12616333
131631,12622897
131632,12631557
131633,12632133
131634,12658239
131635,12676538
131636,12688464
131637,12728536
131638,12734765
131639,12742206
131640,12748923
131641,12763119
131642,12858499
131643,12887102
131644,12902175
131645,12905165
131646,12914703
131647,12925725
131648,12925973
131649,12926007
131650,12937472
131651,12941742
131652,12953140
131653,12953854
131654,12957711
131655,13034675
131656,13045035
131657,13047092
131658,13057896
131659,13070741
131660,13073517
131661,13093623
131662,13110906
131663,13116895
131664,13121025
131665,13127070
131666,13145394
131667,13152258
131668,13181044
131669,13189275
131670,13256481
131671,13262379
131672,13262842
131673,13266238
131674,13299717
131675,13303203
131676,13315271
131677,13338711
131678,13344658
131679,13429771
131680,13473973
131681,13531360
131682,13533701
131683,13559365
131684,13565568
131685,13575216
131686,13578535
131687,13622841
131688,13694795
131689,13735221
131690,13775763
131691,13843288
131692,13852191
131693,13870772
131694,13890346
131695,13963431
131696,13971456
131697,13972923
131698,14000317
131699,14039195
131700,14057958
131701,14089239
131702,14128367
131703,14149508
131704,14165438
131705,14178644
131706,14230854
131707,14239322
131708,14266144
131709,14274531
131710,14280187
131711,14295042
131712,14303624
131713,14308154
131714,14341755
131715,14347489
131716,14376315
131717,14403293
131718,14409341
131719,14486203
131720,14490038
131721,14531545
131722,14532118
131723,14538275
131724,14560841
131725,14563359
131726,14584531
131727,14590965
131728,14604360
131729,14645887
131730,14646547
131731,14648515
131732,14652209
131733,14658134
131734,14761705
131735,14769049
131736,14791389
131737,14803501
131738,14831177
131739,14833989
131740,14935983
131741,14938631
131742,15041841
131743,15066965
131744,15120069
131745,15155797
131746,15248826
131747,15253785
131748,15259695
131749,15292751
131750,15349037
131751,15363357
131752,15364806
131753,15424178
131754,15425881
131755,15443246
131756,15585553
131757,15598584
131758,15623772
131759,15626968
131760,15641515
131761,15666187
131762,15703892
131763,15724633
131764,15860648
131765,15885774
131766,15889147
131767,15891242
131768,15896857
131769,15926446
131770,15962405
131771,15990754
131772,15992058
131773,16018939
131774,16041108
131775,16099333
131776,16141685
